source	zh	note
Controls whether or not you are prompted for confirmation on razing a city after you conquer it. If this setting is off you may still raze a captured city by pressing the 'R' key while the combat results scroll is on the screen.	控制征服城市後是否出現確認摧毀提示。若此設定關閉,仍可在戰鬥結果捲軸顯示期間按下「R」鍵摧毀已佔領的城市。	help
All nature and life spells cost 50% more than normal to cast.	所有自然與生命法術的施法花費增加 50%。	help
A holy ritual that spreads the will of the gods over the land.\n - Unit and City Enchantments are 25% cheaper to cast.\n - Other enchantments cost 10% less.\n - Summoning creatures costs 10% more.\n - Combat spells cost 20% more to cast.\n The second and later copy of the spell cast by other wizards is cumulative but has halved effect.	一種將神明意志散布於大地的神聖儀式。\n - 單位與城市結界施法花費降低 25%。\n - 其他結界費用降低 10%。\n - 召喚生物的費用提高 10%。\n - 戰鬥法術的施法花費提高 20%。\n 其他巫師重複施放此法術的效果累積,但每次減半。	help
All Dispel Magic and Dispelling Wave spells cast by the wizard during combat are twice as effective.	巫師在戰鬥中施放的所有解除魔法與解除魔法波法術效果提升一倍。	help
All of the wizard's units regain 2 health per turn in combat, including those that can not be healed otherwise. Unlike regeneration however, they will not be revived if they die.	巫師旗下所有單位在戰鬥中每回合回復 2 點生命,包括通常無法被治療的單位。但與再生不同,若這些單位死亡,並不會復活。	help
All fantastic creatures owned by the wizard gain +1 defense, +2 resistance, and +1 To Hit.	巫師旗下所有奇幻生物獲得 +1 防禦、+2 抗性,以及 +1 命中。	help
Scrolls the list up by one line.	將列表向上捲動一行。	help
Scrolls the list down by one line.	將列表向下捲動一行。	help
Switches the list below to show global spells and retorts instead.	切換下方列表以顯示全域法術與反制技能。	help
Switches the list below to show unit auras instead.	切換下方列表以顯示單位光環。	help
Prevents nature spells from being cast during combat.	阻止戰鬥中施放自然法術。	help
Prevents sorcery spells from being cast during combat.	阻止戰鬥中施放巫術法術。	help
Prevents chaos spells from being cast during combat.	阻止戰鬥中施放混沌法術。	help
Prevents life spells from being cast during combat.	阻止戰鬥中施放生命法術。	help
Prevents death spells from being cast during combat.	阻止戰鬥中施放死亡法術。	help
Large continents (27% land).	大型大陸(27% 陸地)。	help
Many large continents (36% land).	多個大型大陸(36% 陸地)。	help
Click here to fine tune the random map generation. Not recommended for new players.\n\nWARNING: some combinations of settings may cause the world creation to take very long or fail altogether. Please read the description of each setting carefully before changing it.	點此精細調整隨機地圖生成設定。不建議新手玩家使用。\n\n警告:某些設定組合可能導致世界創建耗時極長或完全失敗。請在更改前仔細閱讀每項設定的說明。	help
Click here to enable or disable optional patch features. Not recommended for new players.\n\nThese settings are saved globally, so you don't have to adjust them every time. However, they are also saved with each individual game, and may not be turned on and off once it's ongoing. If you want to use different settings, you will need to start a new campaign.	點此啟用或停用可選補丁功能。不建議新手玩家使用。\n\n這些設定會全域儲存,無需每次調整。但它們也會隨個別遊戲存檔,進行中途不可切換。若要使用不同設定,需開始新的戰役。	help
Click here to reload the wizard customization choices you made last time (portrait, name, picks, spells, and race) and proceed directly to the banner selection screen (or a new game if banner loading is also enabled).	點此重新載入上次的巫師自訂選項(肖像、名稱、選擇、法術及種族),並直接跳至旗幟選擇畫面(若旗幟載入也已啟用則直接開始新遊戲)。	help
Click here to go back to the new game screen.	點此返回新遊戲畫面。	help
Click here to reset all of these options to their defaults.	點此將所有選項重設為預設值。	help
Click here to scroll the list up.	點此向上捲動列表。	help
Click here to scroll the list down.	點此向下捲動列表。	help
Controls the amount of land tiles created by the map generator. The global Land Size setting will be adjusted accordingly. Please note that the current game versions only support at most 99 settlements at a time. As a result, creating maps with over 800 tiles is not recommended at this time.\n\nOVERRIDES: None.	控制地圖生成器創建的陸地格數量,全域陸地大小設定將隨之調整。請注意,目前的遊戲版本最多同時支援 99 個聚落,因此不建議創建超過 800 格的地圖。\n\n覆蓋設定:無。	help
Controls the maximum size of each continent. The lower this value, the more continents there will be on the map. Select "None" to disable this feature entirely. However, please note that the game's AI is continent-based, and performs comparably poorly if the entire landmass is a single huge continent.\n\nOVERRIDES: This setting has no effect if Single Continent is On. It may also be raised to the smallest safe value if too small to fit the desired amount of land tiles on the map, or if doing so would result in more than 45 continents (an AI limitation to be resolved at a later time).	控制每塊大陸的最大面積。數值越低,地圖上的大陸數量越多。選擇「無」可完全停用此功能。請注意,遊戲 AI 以大陸為單位運作,若整塊陸地為單一巨大大陸,AI 表現將相對較差。\n\n覆蓋設定:若「單一大陸」已開啟,則此設定無效。若數值過小導致無法容納所需陸地格數,或會產生超過 45 塊大陸(AI 限制,待日後解決),則會自動提升至最小安全值。	help
Turning this setting on forces the creation of a single continent, although magical nodes and towers of wizardry may still be created on off-shore islands afterwards. Please note that the game's AI is continent-based, and may perform comparably poorly with this setting enabled.\n\nOverrides: This setting is disabled on planes with less than 200 tiles if they would need to house more than 4 wizards.	開啟此設定將強制生成單一大陸,但魔法節點與巫術塔仍可能在近海島嶼上生成。請注意,遊戲 AI 以大陸為單位運作,啟用此設定可能導致 AI 表現相對較差。\n\n覆蓋設定:若位面面積不足 200 格且需容納超過 4 名巫師,則此設定將被停用。	help
Introduced in v1.50, the removal of inland lakes is meant to reduce the amount of resources the AI wastes on creating and maintaining fleets that it can not actually use. Until the problem is circumvented in a different manner, it is recommended to leave this setting turned off.\n\nOVERRIDES: None.	此功能於 v1.50 引入,移除內陸湖泊的目的是減少 AI 浪費在創建與維護實際無法使用的艦隊上的資源。在以其他方式解決此問題之前,建議保持此設定關閉。\n\n覆蓋設定:無。	help
Controls the ratio of base terrain types on the map. The Low setting yields more grasslands, while the High setting results in more hills and mountains.\n\nOVERRIDES: None.	控制地圖基礎地形類型的比例。低設定會產生較多草原,高設定則會產生較多丘陵與山脈。\n\n覆蓋設定:無。	help
Determines whether the map generator uses the original fixed scaling when converting map elevations into basic land types. The alternative is a dynamic algorithm that aims to reproduce the terrain ratios seen on a normal medium sized map, while retaining the same general shapes and arrangements, independent of the land and continent settings, which both skew the fixed scaling results.\n\nOVERRIDES: If the game fails to find suitable locations for starting cities on the first try, all further attempts at recreating the map will always use dynamic scaling.	決定地圖生成器在將地圖高度轉換為基礎地形類型時,是否使用原始固定縮放比例。另一選項為動態演算法,旨在重現普通中型地圖上的地形比例,同時保留相同的整體形狀與配置,且不受陸地與大陸設定影響(這兩者都會扭曲固定縮放結果)。\n\n覆蓋設定:若遊戲首次嘗試找不到合適的起始城市位置,後續所有重建地圖的嘗試將一律使用動態縮放。	help
Controls whether polar caps are represented on the map with rows of tundra at the top and bottom. Removing the caps allows the habitable areas to be spread out slightly better.\n\nOVERRIDES: None.	控制地圖頂端與底部是否以凍原列呈現極地冰帽。移除冰帽可讓適居區域的分布略為均勻。\n\n覆蓋設定:無。	help
Controls how far from the north and south poles - the top and bottom rows of the map - can tundra appear. Tundra is randomly converted from grassland and forest tiles (never hills or mountains) after setting the base terrain types, with the chance for each such tile to turn into tundra decreasing in a linear fashion the further away it is from the poles.\n\nOVERRIDES: None.	控制凍原可從南北極(地圖頂端與底端列)延伸的距離。凍原在設定基礎地形類型後,從草原與森林格隨機轉換而來(絕不轉換丘陵或山脈),且每格轉為凍原的機率隨距離南北極越遠而線性遞減。\n\n覆蓋設定:無。	help
Controls the amount of desert regions the map generator will try to create. This is not necessarily the amount there will be, as failed attempts also count, and a single region can actually span more than one continent if they are close enough to one another. Desert patches convert any non-ocean terrain in their area into desert.\n\nOVERRIDES: None.	控制地圖生成器嘗試創建的沙漠區域數量。實際數量不一定與此相符,因為失敗的嘗試也計入次數,且若兩塊大陸足夠接近,單一沙漠區域實際上可以橫跨兩塊大陸。沙漠地塊會將其區域內所有非海洋地形轉換為沙漠。\n\n覆蓋設定:無。	help
Controls the amount of swamp patches the map generator will try to create. This is not necessarily the amount there will be, as failed attempts also count, and a single patch can actually span more than one continent if they are close enough to one another. Swamp patches convert any forests in their area into swamps, but have no effect on other terrain types.\n\nOVERRIDES: None.	控制地圖生成器嘗試創建的沼澤地塊數量。實際數量不一定與此相符,因為失敗的嘗試也計入次數,且若兩塊大陸足夠接近,單一地塊實際上可以橫跨兩塊大陸。沼澤地塊會將其區域內的森林轉換為沼澤,但對其他地形類型無效。\n\n覆蓋設定:無。	help
Controls the amount of rivers that the map generator will attempt to create. Note that the actual amount is almost always less than this, as rivers flowing into each other count as separate instances, and not all shore tiles have river outflow counterparts, which prevents rivers from being created in certain locations.\n\nOverrides: None.	控制地圖生成器嘗試創建的河流數量。請注意,實際數量幾乎總是少於此值,因為匯流的河流計為各自獨立的實例,且並非所有海岸格都有對應的河流出口,這會阻止河流在某些位置生成。\n\n覆蓋設定:無。	help
Allows rivers to replace hill, mountain, and desert terrain, which they originally can't. This increases both the chance of being able to generate the maximum specified amount of rivers, as well as the diversity of terrain encountered when doing tactical combat near them.\n\nOverrides: This setting has no effect if Max Rivers is set to none.	允許河流取代原本無法取代的丘陵、山脈及沙漠地形。這既能提高生成最大指定河流數量的機率,也能增加在河流附近進行戰術戰鬥時所遭遇的地形多樣性。\n\n覆蓋設定:若「最大河流數」設為無,則此設定無效。	help
Controls whether isles spawned under magical nodes or towers of wizardry can be expanded using dynamically scaled terrain, as opposed to only grasslands, which is the original behaviour. Enabling this setting also removes the 1-in-3 chance of not attempting to expand an isle at all.\n\nOVERRIDES: None.	控制魔法節點或巫術塔下生成的島嶼是否可使用動態縮放地形擴展,而非原本僅限草原的行為。啟用此設定亦會移除三分之一機率不嘗試擴展島嶼的限制。\n\n覆蓋設定:無。	help
Determines how much emphasis the map generator places on the food availability of starting locations. The Low setting prioritises distance between capitals over food availability. The Normal setting uses a minimum food availability value, and can reduce only the distances if a suitable set of locations is not found on the first try. This is the original v1.31 behaviour. The High setting can reduce both values on failure, but has a higher initial food requirement, and yields more food on average. This is the system used in Caster of Magic.\n\nOVERRIDES: Under 300 Land Tiles, a Max Continent Size of 5 will always treat this as Low.	決定地圖生成器在起始位置選取時對食物可用量的重視程度。低設定優先考量首都間的距離而非食物可用量。普通設定使用最低食物可用量門檻,若第一次嘗試找不到合適位置,可僅縮減距離要求,此為原始 v1.31 行為。高設定在失敗時可同時縮減兩項數值,但初始食物需求較高,平均食物產出也較多,此為《魔法施放者》所採用的系統。\n\n覆蓋設定:在陸地格數低於 300 時,最大大陸面積設為 5 將一律視為低設定。	help
Toggles whether starting cities are considered when creating initial roads between settlements. Please note that having a starting road is a double-edged sword. While it may yield some additional gold, it will also make it easier for raiders, rampaging monsters, and even the armies of rival wizards to reach the city.\n\nOverrides: This setting has no effect if Max Road Length is 4 or less.	切換起始城市是否納入聚落間初始道路的生成考量。請注意,擁有起始道路是把雙刃劍——雖然可能帶來額外金幣,但也會讓劫掠者、橫衝直撞的怪物,甚至敵對巫師的軍隊更容易抵達城市。\n\n覆蓋設定:若「最大道路長度」設為 4 或以下,則此設定無效。	help
Controls the maximum distance over which the viability of roads will be examined by the map generator. Roads are created between cities that are at most this far apart, but only if an unbroken, straight line of land tiles exists between the settlements. To disable initial roads altogether, please select a distance of 3.\n\nOverrides: This setting has no effect if Capital Roads is off and Max Neutral Cities is set to none.	控制地圖生成器評估道路可行性的最大距離。道路只會在相距不超過此距離的城市之間建立,且前提是聚落之間存在連續不中斷的直線陸地格。若要完全停用初始道路,請選擇距離 3。\n\n覆蓋設定:若「首都道路」已關閉且「最大中立城市數」設為無,則此設定無效。	help
Controls the amount of terrain specials the map generator will attempt to create. These are created in overlapping grids of 8-by-8 (Arcanus) or 6-by-6 (Myrror) tiles, with the top left tile shifted by 4 or 3 tiles respectively between attempts, first right, then down, in nested loops. If a selected tile is invalid (e.g. non-land), the attempt for that cell is wasted. Select Low to further discard half of the attempts, or High to roll twice in every cell.\n\nOverrides: None.	控制地圖生成器嘗試創建的地形特殊資源數量。這些資源在重疊的 8×8(阿卡那斯)或 6×6(米爾)格網中生成,每次嘗試時左上角格分別向右移動 4 或 3 格,再向下,以巢狀迴圈進行。若選取的格無效(如非陸地),則該格的嘗試浪費。選擇低設定可進一步捨棄一半的嘗試次數,高設定則在每個格擲骰兩次。\n\n覆蓋設定:無。	help
Controls the quality of the minerals created by the map generator. The Low setting yields mostly lower value ores, while the High setting results in better minerals, and allows adamantium and crysx crystals to appear on Arcanus as well.\n\nOverrides: None.	控制地圖生成器創建的礦物品質。低設定主要產出低價值礦石,高設定則產出品質更好的礦物,並允許精金與晶石在阿卡那斯位面出現。\n\n覆蓋設定:無。	help
Enabling this option forces the map generator to assign creature and treasure budgets to magical node encounters as if the game was created using the highest Magic setting. Consequently, this option has no effect in games played on that setting.\n\nOVERRIDES: The Extra Node Power patch option automatically activates this setting during map generation.	啟用此選項將強制地圖生成器在分配魔法節點遭遇的生物與寶藏預算時,如同使用最高魔力設定創建遊戲一般。因此,在使用該設定進行的遊戲中,此選項無效。\n\n覆蓋設定:「額外節點魔力」補丁選項會在地圖生成期間自動啟用此設定。	help
Multiplies the random range and constant components (but not the random multiplier) of the budget formula for Towers of Wizardry with the selected value. For example, a setting of 2 turns the original\nrandom(11) x 50 + 650\ninto:\nrandom(22) x 50 + 1300\nPlease note that this can make "opening" the other plane significantly more difficult.\n\nOVERRIDES: This setting is ignored in games created with the v1.51 Treasure patch option.	將巫術塔預算公式的隨機範圍與常數分量(但不包括隨機乘數)乘以所選數值。例如,設定為 2 時,原本的\nrandom(11) x 50 + 650\n變為:\nrandom(22) x 50 + 1300\n請注意,這可能使「開啟」另一個位面變得相當困難。\n\n覆蓋設定:使用 v1.51 寶藏補丁選項創建的遊戲將忽略此設定。	help
Multiplies the random range and constant component (but not the random multiplier) of the budget formula for normal lairs with the selected value. For example, a setting of 2 turns the original\nrandom(29) x 50 + 50\ninto:\nrandom(58) x 50 + 100\nOr, on Myrror, the\nrandom(24) x 100 + 100\ninto:\nrandom(48) x 100 + 200\n\nOVERRIDES: This setting is ignored in games created with the v1.51 Treasure patch option.	將普通巢穴預算公式的隨機範圍與常數分量(但不包括隨機乘數)乘以所選數值。例如,設定為 2 時,原本的\nrandom(29) x 50 + 50\n變為:\nrandom(58) x 50 + 100\n或在米爾位面,原本的\nrandom(24) x 100 + 100\n變為:\nrandom(48) x 100 + 200\n\n覆蓋設定:使用 v1.51 寶藏補丁選項創建的遊戲將忽略此設定。	help
Multiplies the random range (but not the multiplier) of the budget formula for weak lairs with the selected value. For example, a setting of 10 turns the original\nrandom(10) x 10\ninto:\nrandom(100) x 10\nOr, on Myrror, the\nrandom(20) x 10\ninto:\nrandom(200) x 10\n\nOVERRIDES: This setting is ignored in games created with the v1.51 Treasure patch option.	將弱小巢穴預算公式的隨機範圍(但不包括乘數)乘以所選數值。例如,設定為 10 時,原本的\nrandom(10) x 10\n變為:\nrandom(100) x 10\n或在米爾位面,原本的\nrandom(20) x 10\n變為:\nrandom(200) x 10\n\n覆蓋設定:使用 v1.51 寶藏補丁選項創建的遊戲將忽略此設定。	help
Controls which realms of creatures will be used to populate Monster Lairs, Mysterious Caves, Dungeons, and Abandoned Keeps. 1 corresponds to the bugged 1.31 behaviour, where these sites always feature Nature guardians. 2 is the Insecticide system of Nature defenders 50% ot the time, Chaos the other 50%. 3 is the original design without the bug: 20% Nature, 40% Chaos, and 40% Death. 4 and 5 add Sorcery and Life creatures into the mix respectively, although Chaos and Death are still featured twice as often as the other realms.\n\nOVERRIDES: None.	控制哪些領域的生物將用於填充怪物巢穴、神秘洞穴、地牢及廢棄要塞。1 對應有缺陷的 1.31 行為,這些地點永遠由自然守衛駐守。2 為殺蟲劑系統,自然防衛者佔 50%,混沌佔另外 50%。3 為無缺陷的原始設計:20% 自然、40% 混沌、40% 死亡。4 與 5 分別將巫術與生命生物加入組合,但混沌與死亡仍以其他領域兩倍的頻率出現。\n\n覆蓋設定:無。	help
Determines the amount of creature combinations available for a given encounter budget. Lower values result in stronger, but fewer monsters, while higher settings lean towards less powerful, but more numerous enemies. 2 matches to the original 1.31 system (primary budget divisor between 1 and 4, at most 8 primary creatures), and 4 matches 1.50 (divisor between 1 and 6, but with a maximum primary count of only 6). The rest of the settings all have a maximum primary count of 8, and use a more complex "throwback" mechanic with an increasing maximum primary divisor (2 at 1, 4 at 3, 6 at 5, and 8 at 6).\n\nOVERRIDES: None.	決定特定遭遇預算下可用的生物組合數量。較低的數值會產生更強但數量較少的怪物,較高的設定則傾向較弱但數量更多的敵人。2 對應原始 1.31 系統(主要預算除數介於 1 到 4 之間,最多 8 個主要生物),4 對應 1.50(除數介於 1 到 6,但主要數量上限僅為 6)。其餘設定的主要數量上限均為 8,並使用更複雜的「回溯」機制,隨著最大主要除數遞增(1 時為 2,3 時為 4,5 時為 6,6 時為 8)。\n\n覆蓋設定:無。	help
Controls the amount of neutral cities the game will try to create. Note that without the More Precise Neutrals patch feature, the actual amount of neutral cities will typically be less than what is set here. How much less is proportional to the Land Size or the amount of Land Tiles, as the original system requires neutral cities to be at least 4 tiles away from encounter zones. On the smallest maps, this criteria usually can't be met at all, resulting in no neutral cities regardless of this setting.\n\nOVERRIDES: None.	控制遊戲嘗試創建的中立城市數量。請注意,若未使用「更精確中立城市」補丁功能,實際的中立城市數量通常會少於此設定值。少多少與陸地大小或陸地格數量成比例,因為原始系統要求中立城市距遭遇區至少 4 格。在最小的地圖上,此條件通常完全無法達成,無論此設定為何都不會有中立城市。\n\n覆蓋設定:無。	help
Controls the starting population of neutral cities. Low always yields populations of 2-5. Normal (v1.31 rules) adds +1 population above the Easy difficulty, along with a 20% chance to roll 1-10 instead of 2-5. High increases the chance to start with 1-10 population to 20% per level of difficulty (100% on Impossible), and the additional population also scales (+4 on Impossible).\nWARNING: the High setting can make the early stages of the game much more difficult and luck-dependent!\n\nOVERRIDES: This setting has no effect if Max Neutral Cities is set to none.	控制中立城市的起始人口。低設定一律產生 2-5 的人口。普通設定(v1.31 規則)在簡單難度以上各增加 +1 人口,並有 20% 機率擲出 1-10 而非 2-5。高設定將起始人口為 1-10 的機率提升至每難度等級 20%(不可能難度為 100%),附加人口也會隨之擴展(不可能難度為 +4)。\n警告:高設定可能使遊戲早期階段更加困難且依賴運氣！\n\n覆蓋設定:若「最大中立城市數」設為無,則此設定無效。	help
Controls the starting buildings in neutral cities. The original lineup, with required population in parentheses: (2) Barracks, (3) Smithy, (4) Builders' Hall, (5) Armory, (7) Granary, (8) Stables, (10) City Walls, (12) Fighters' Guild, (13) Armorers' Guild, (14) Shrine.\nWith Advanced Neutrals: (1) Barracks, (2) Smithy, (3) Builders' Hall, (4) Granary, (5) Armory, (6) Sawmill, (7) Stables, (8) Shrine, (9) Temple, (10) City Walls, (11) Fighters' Guild, (12) Armorers' Guild, (13) Animists' Guild, (14) Parthenon.\nWARNING: this can make the early stages of the game much more difficult!\n\nOVERRIDES: This setting has no effect if Max Neutral Cities is set to none.	控制中立城市的起始建築。原始建築序列(括號內為所需人口):(2) 兵營、(3) 鐵匠舖、(4) 建造者大廳、(5) 軍械庫、(7) 糧倉、(8) 馬廄、(10) 城牆、(12) 戰士公會、(13) 鎧甲師公會、(14) 神龕。\n進階中立設定:(1) 兵營、(2) 鐵匠舖、(3) 建造者大廳、(4) 糧倉、(5) 軍械庫、(6) 鋸木廠、(7) 馬廄、(8) 神龕、(9) 神殿、(10) 城牆、(11) 戰士公會、(12) 鎧甲師公會、(13) 動物師公會、(14) 萬神殿。\n警告:這可能使遊戲早期階段更加困難！\n\n覆蓋設定:若「最大中立城市數」設為無,則此設定無效。	help
Enables fine tuning the random map generator. An extra button will appear on the new game screen, which can be used to adjust further parameters besides land size. Not recommended for new players.	啟用隨機地圖生成器的精細調整功能。新遊戲畫面將出現一個額外按鈕,可用於調整陸地大小以外的更多參數。不建議新手玩家使用。	help
Enables separate adjustment of the random map generator settings for Arcanus and Myrror. This option has no effect unless Custom Worlds is enabled.	啟用阿卡那斯與米爾位面的隨機地圖生成器設定分別調整功能。除非「自訂世界」已啟用,否則此選項無效。	help
Enables reloading the last saved wizard profile from the new game screen. An extra button will appear, which can be used to quickstart a game with the same wizard used in the previous one. Changes made to game options (difficulty, opponents, etc.), patch features, and map settings will still apply, allowing restarts with different settings.	啟用從新遊戲畫面重新載入最後儲存的巫師設定檔功能。將出現一個額外按鈕,可用於以與上次相同的巫師快速開始遊戲。對遊戲選項(難度、對手等)、補丁功能及地圖設定所做的更改仍會套用,允許以不同設定重新開始。	help
Last profile loading now also includes the selected banner, and will immediately create a new game instead of stopping on the banner selection screen. This setting has no effect unless Last Profile Reload is enabled.	最後設定檔載入現在亦包含已選旗幟,並將直接創建新遊戲,而非停在旗幟選擇畫面。除非「最後設定檔重新載入」已啟用,否則此設定無效。	help
Originally, above Normal difficulty, computer players starting on Arcanus are only allowed to select Halflings, High Elves, High Men, Klackons, or Nomads as their starting race. Enabling this setting removes that restriction.	原本在普通難度以上,在阿卡那斯位面起始的電腦玩家只能選擇半身人、高等精靈、高等人類、克拉克昆或遊牧民族作為起始種族。啟用此設定可移除該限制。	help
Enable this setting to use the encounter budget and treasure rules of the unofficial v1.51 patch. These yield tougher encounters and more treasure than the defaults, but award less spellbooks and retorts. There is also no reverse treasure adjustment for difficulty, resulting in proportionately less treasure on the lower difficulties. Enabling this option overrides some of the custom map generator settings that now allow increasing lair budgets without changing any of the game mechanics.	啟用此設定後，遭遇預算與寶藏規則改採非官方 v1.51 修正檔的標準。與預設值相比，遭遇更加艱難、寶藏也更豐富，但獲得的法術書與天賦較少。此外，難度不再反向調整寶藏數量，因此在較低難度下寶藏比例也相對較少。啟用此選項會覆蓋部分自訂地圖生成器設定，這些設定原本允許在不更動任何遊戲機制的前提下提高巢穴預算。	help
Enabling this setting causes magical nodes to yield one extra point of Power per tile covered by their zone of influence. This replaces the Insecticide "x2" and "x2.5" Magic settings without blowing the encounter budgets for nodes out of proportion as a result.	啟用此設定後，魔法節點在其影響範圍內每格可多產出 1 點魔力。此設定取代了 Insecticide 的「×2」與「×2.5」魔法選項，同時不會使節點的遭遇預算失去平衡。	help
Enable this setting to prevent Towers of Wizardry from connecting to the same set of continents on the planes unless they are at least 10 tiles away from each other. This setting mainly affects smaller maps, as on larger Land Sizes, the towers will be adequately spread out anyway. Note that enabling this setting results in more "one-sided" towers (only one side is connected to land, the other is on an island), and can noticeably increase the time it takes to generate the map.\nThis setting has no effect on the Old Tower Generator.	啟用此設定後，除非兩座巫師之塔之間相距至少 10 格，否則不允許它們在位面上連接相同的大陸群。此設定主要影響較小的地圖；在較大的地圖上，塔本就會分布得足夠分散。請注意，啟用此設定會產生更多「單面」塔（僅一側連接陸地，另一側位於島嶼上），且可能明顯增加地圖生成所需的時間。\n此設定對舊版塔生成器無效。	help
When creating the worlds, the map generator assigns a default race for each continent. Any neutral city created on that continent has a 75% chance to be of that race. However, High Elves are automatically replaced by High Men here. In addition, even in the remaining 25%, High Elves can only be selected for a city if it is on a forest tile. Enabling this setting removes both of those restrictions, creating forests automatically under elven cities instead. Note that this also reduces the frequency of neutral High Men accordingly.	生成世界時，地圖生成器會為每塊大陸指定一個預設種族。在該大陸上建立的中立城市有 75% 的機率屬於該種族。然而，高等精靈在此處會自動被高等人類取代；在剩餘的 25% 中，高等精靈也只有在城市位於森林格時才能被選中。啟用此設定後，上述兩項限制均解除，精靈城市下方會自動生成森林。請注意，此舉也會相應降低中立高等人類城市的出現頻率。	help
Originally, the map generator must place neutral cities at least 4 tiles away from any encounter zones. As a result, on maps with smaller Land Sizes, there will be very few neutral cities, if any. Enabling this setting adjusts the encounter distance requirement based on Land Size, allowing the creation of more neutral cities, the amount of which may then be controlled more precisely through the Max Neutral Cities map setting.	原本地圖生成器必須將中立城市置於距任何遭遇區域至少 4 格之處。因此在陸地面積較小的地圖上，中立城市會非常稀少，甚至完全沒有。啟用此設定後，遭遇距離要求會依陸地面積調整，從而允許生成更多中立城市；其數量則可透過地圖設定中的「最多中立城市數」進行更精細的控制。	help
Enable this setting to restore the original mechanics for placing Towers of Wizardry that do not restrict them to land tiles whenever possible. This results in them having one end on an island most of the time even on larger maps, and often both on small maps. Note that this makes the game easier than intended, as computer players are unable to use one-sided Towers properly, and will typically fail to conquer double-island Towers altogether.	啟用此設定後，將恢復原始的巫師之塔放置機制，不再盡可能將其限制在陸地格上。結果是即使在較大的地圖上，塔也有一端位於島嶼上，小地圖上則常常兩端皆是。請注意，此設定會讓遊戲比預期更容易，因為電腦玩家無法正確使用單面塔，面對雙島嶼塔通常也無法征服。	help
Enable this setting to restore the original mechanics for placing magical nodes that do not restrict them to existing land whenever possible. This results in many of them being placed on small islands even on larger maps with plenty of space. Note that this makes the game easier than intended, as computer players will often fail to conquer island nodes entirely, especially if the isle remains an unextended single tile.	啟用此設定後，將恢復原始的魔法節點放置機制，不再盡可能將其限制在現有陸地上。結果是即使在空間充裕的大地圖上，許多節點仍會被置於小島嶼上。請注意，此設定會讓遊戲比預期更容易，因為電腦玩家往往完全無法征服島嶼節點，尤其當該島嶼只是一個未延伸的單格時。	help
Allows both you and the computer opponents to possess Life and Death books simultaneously. Enabling this option overrides the v1.51 Default Relations feature (it's turned on regardless of setting), as the original mechanics impose a huge diplomatic penalty on any wizard with both types of books. Using the last profile loader with a wizard possessing both types of books will automatically turn on this feature.	允許您與電腦對手同時擁有生命與死亡法術書。啟用此選項會覆蓋 v1.51 的預設關係功能（無論設定為何都會強制開啟），因為原始機制對同時擁有兩種法術書的巫師施加巨大的外交懲罰。使用最後一個設定檔載入器，若其中巫師同時擁有兩種法術書，此功能將自動啟用。	help
The Myrran retort costs 2 picks instead of 3.	密倫天賦改為消耗 2 個天賦點，而非 3 個。	help
If you don't start with 11 spellbooks in the same realm, neither will the computer opponents.	若您起始時未在同一系別擁有 11 本法術書，電腦對手也不會擁有。	help
Computer opponents prefer to start with 11 spellbooks in the same realm, as opposed to using combinations of 8-10 books in one realm and the rest in another. This setting has no effect on the lowest difficulty, where deviation from the default profiles is not allowed. It also doesn't override Non-11 Book Matching, and will simply not trigger if the opponents are not allowed an 11-book start to begin with.	電腦對手傾向於在同一系別起始擁有 11 本法術書，而非混用一個系別 8–10 本、其餘放入另一系別的組合。此設定對最低難度無效（最低難度不允許偏離預設設定檔）。此設定也不會覆蓋「非 11 書匹配」，若對手本就不被允許以 11 本書起始，此設定便不會觸發。	help
Computer opponents observe the spellbook requirements when selecting their retorts. However, so do treasure rewards. Everyone can only acquire what they qualify for.	電腦對手在選擇天賦時遵守法術書數量要求；寶藏獎勵同樣如此。所有人只能獲得自身符合資格的內容。	help
Crossing tundra tiles costs the same amount of movement points for swimming and water walking units as it does for those with ground movement.	穿越凍原格對具備游泳或水上行走能力的單位消耗的移動點數與地面移動單位相同。	help
Crossing tundra tiles costs the same amount of movement points regardless of whether they are surrounded completely by other tundra tiles or not. Originally, "deep" snow (all adjacent tiles are tundra) costs 4 movement points to cross for both ground, swimming, and water walking units, whereas other tundra tiles cost 2 for ground units, and 1 for swimming or water walking ones. With this setting enabled, the latter applies to both (or they cost 2 points for swimmers as well if No Snow Swimming is also enabled).	穿越凍原格消耗的移動點數固定，無論該格是否完全被其他凍原格包圍。原始規則中，「深雪」（所有相鄰格均為凍原）對地面、游泳及水上行走單位均消耗 4 點移動；其他凍原格則對地面單位消耗 2 點，對游泳或水上行走單位消耗 1 點。啟用此設定後，後者規則統一適用於所有情況（若同時啟用「禁止雪中游泳」，游泳者穿越非深雪凍原也消耗 2 點）。	help
Units with Mountaineering do not suffer a movement penalty when moving through grasslands.	具備登山能力的單位在穿越草地時不受移動懲罰。	help
